Name,# Nucleotide Sequences With Mates,# Nucleotides,# Sequences,%GC,Created Date,Description,Imported From: Filename,Imported From: Path,Max Sequence Length,Min Sequence Length,Modified,SequenceListOrderingRevisionNumber,Size,URN
Danio_rerio.10.34604673.34604840,0,15069,94,60.8%,Thu Jul 02 10:26:21 PDT 2020,,Danio_rerio.10.34604673.34604840.fas,F:\Temnocora\Exon\assemble_result\nf,162,132,Thu Jul 02 10:26:21 PDT 2020,0,31 KB,urn:local:.:7o-c44nq4t
Danio_rerio.11.14342376.14342155,0,18480,94,54.7%,Thu Jul 02 10:26:22 PDT 2020,,Danio_rerio.11.14342376.14342155.fas,F:\Temnocora\Exon\assemble_result\nf,207,162,Thu Jul 02 10:26:22 PDT 2020,0,35 KB,urn:local:.:90-c44nq62
Danio_rerio.12.23916832.23916964,0,12381,94,51.7%,Thu Jul 02 10:26:23 PDT 2020,,Danio_rerio.12.23916832.23916964.fas,F:\Temnocora\Exon\assemble_result\nf,132,114,Thu Jul 02 10:26:23 PDT 2020,0,29 KB,urn:local:.:e6-c44nqad
Danio_rerio.12.23921131.23921334,0,19122,94,52.8%,Thu Jul 02 10:26:23 PDT 2020,,Danio_rerio.12.23921131.23921334.fas,F:\Temnocora\Exon\assemble_result\nf,204,171,Thu Jul 02 10:26:23 PDT 2020,0,35 KB,urn:local:.:ef-c44nqal
Danio_rerio.12.33389312.33389510,0,18612,94,57.7%,Thu Jul 02 10:26:24 PDT 2020,,Danio_rerio.12.33389312.33389510.fas,F:\Temnocora\Exon\assemble_result\nf,198,198,Thu Jul 02 10:26:24 PDT 2020,0,35 KB,urn:local:.:fr-c44nqbq
Danio_rerio.13.1277793.1277399,0,34056,94,55.0%,Thu Jul 02 10:26:24 PDT 2020,,Danio_rerio.13.1277793.1277399.fas,F:\Temnocora\Exon\assemble_result\nf,363,324,Thu Jul 02 10:26:24 PDT 2020,0,50 KB,urn:local:.:ic-c44nqdv
Danio_rerio.13.13858006.13858693,0,16329,94,58.8%,Thu Jul 02 10:26:25 PDT 2020,,Danio_rerio.13.13858006.13858693.fas,F:\Temnocora\Exon\assemble_result\nf,174,162,Thu Jul 02 10:26:25 PDT 2020,0,33 KB,urn:local:.:j0-c44nqee
Danio_rerio.13.39086023.39085898,0,11844,94,47.1%,Thu Jul 02 10:26:26 PDT 2020,,Danio_rerio.13.39086023.39085898.fas,F:\Temnocora\Exon\assemble_result\nf,126,126,Thu Jul 02 10:26:26 PDT 2020,0,28 KB,urn:local:.:mr-c44nqhn
Danio_rerio.14.23113002.23112807,0,18306,94,48.7%,Thu Jul 02 10:26:27 PDT 2020,,Danio_rerio.14.23113002.23112807.fas,F:\Temnocora\Exon\assemble_result\nf,195,171,Thu Jul 02 10:26:27 PDT 2020,0,35 KB,urn:local:.:q6-c44nqkk
Danio_rerio.15.13880582.13880709,0,11832,94,60.1%,Thu Jul 02 10:26:28 PDT 2020,,Danio_rerio.15.13880582.13880709.fas,F:\Temnocora\Exon\assemble_result\nf,126,114,Thu Jul 02 10:26:28 PDT 2020,0,28 KB,urn:local:.:sl-c44nqmy
Danio_rerio.15.27606671.27606508,0,15201,94,60.8%,Thu Jul 02 10:26:28 PDT 2020,,Danio_rerio.15.27606671.27606508.fas,F:\Temnocora\Exon\assemble_result\nf,162,147,Thu Jul 02 10:26:28 PDT 2020,0,32 KB,urn:local:.:vf-c44nqpf
Danio_rerio.15.44047704.44047440,0,11553,94,63.7%,Thu Jul 02 10:26:29 PDT 2020,,Danio_rerio.15.44047704.44047440.fas,F:\Temnocora\Exon\assemble_result\nf,123,114,Thu Jul 02 10:26:29 PDT 2020,0,28 KB,urn:local:.:w9-c44nqq2
Danio_rerio.16.12029201.12029407,0,14028,94,61.9%,Thu Jul 02 10:26:29 PDT 2020,,Danio_rerio.16.12029201.12029407.fas,F:\Temnocora\Exon\assemble_result\nf,150,126,Thu Jul 02 10:26:29 PDT 2020,0,30 KB,urn:local:.:xu-c44nqre
Danio_rerio.16.26131842.26132035,0,18042,94,53.3%,Thu Jul 02 10:26:30 PDT 2020,,Danio_rerio.16.26131842.26132035.fas,F:\Temnocora\Exon\assemble_result\nf,192,186,Thu Jul 02 10:26:30 PDT 2020,0,34 KB,urn:local:.:yx-c44nqs8
Danio_rerio.16.43787220.43787089,0,12387,94,50.0%,Thu Jul 02 10:26:30 PDT 2020,,Danio_rerio.16.43787220.43787089.fas,F:\Temnocora\Exon\assemble_result\nf,132,117,Thu Jul 02 10:26:30 PDT 2020,0,29 KB,urn:local:.:116-c44nqua
Danio_rerio.17.43127509.43127383,0,11520,94,56.3%,Thu Jul 02 10:26:32 PDT 2020,,Danio_rerio.17.43127509.43127383.fas,F:\Temnocora\Exon\assemble_result\nf,123,105,Thu Jul 02 10:26:32 PDT 2020,0,28 KB,urn:local:.:17c-c44nqzd
Danio_rerio.18.11703589.11703380,0,19740,94,58.1%,Thu Jul 02 10:26:33 PDT 2020,,Danio_rerio.18.11703589.11703380.fas,F:\Temnocora\Exon\assemble_result\nf,210,210,Thu Jul 02 10:26:33 PDT 2020,0,36 KB,urn:local:.:19x-c44nr1r
Danio_rerio.18.43246996.43246833,0,15228,94,64.6%,Thu Jul 02 10:26:34 PDT 2020,,Danio_rerio.18.43246996.43246833.fas,F:\Temnocora\Exon\assemble_result\nf,162,162,Thu Jul 02 10:26:34 PDT 2020,0,32 KB,urn:local:.:1cl-c44nr3x
Danio_rerio.18.49805076.49805258,0,17055,94,58.0%,Thu Jul 02 10:26:34 PDT 2020,,Danio_rerio.18.49805076.49805258.fas,F:\Temnocora\Exon\assemble_result\nf,183,153,Thu Jul 02 10:26:34 PDT 2020,0,33 KB,urn:local:.:1d3-c44nr4a
Danio_rerio.20.50228275.50228442,0,15714,94,68.1%,Thu Jul 02 10:26:37 PDT 2020,,Danio_rerio.20.50228275.50228442.fas,F:\Temnocora\Exon\assemble_result\nf,168,147,Thu Jul 02 10:26:37 PDT 2020,0,32 KB,urn:local:.:1oi-c44nrdj
Danio_rerio.20.50394564.50394884,0,29118,94,59.9%,Thu Jul 02 10:26:37 PDT 2020,,Danio_rerio.20.50394564.50394884.fas,F:\Temnocora\Exon\assemble_result\nf,318,264,Thu Jul 02 10:26:37 PDT 2020,0,45 KB,urn:local:.:1or-c44nrdr
Danio_rerio.23.14310468.14310317,0,14073,94,61.5%,Thu Jul 02 10:26:40 PDT 2020,,Danio_rerio.23.14310468.14310317.fas,F:\Temnocora\Exon\assemble_result\nf,150,132,Thu Jul 02 10:26:40 PDT 2020,0,30 KB,urn:local:.:1w9-c44nrk2
Danio_rerio.23.31998605.31998456,0,13491,94,58.3%,Thu Jul 02 10:26:41 PDT 2020,,Danio_rerio.23.31998605.31998456.fas,F:\Temnocora\Exon\assemble_result\nf,144,123,Thu Jul 02 10:26:41 PDT 2020,0,30 KB,urn:local:.:203-c44nrna
Danio_rerio.23.37174667.37174527,0,12969,94,49.7%,Thu Jul 02 10:26:41 PDT 2020,,Danio_rerio.23.37174667.37174527.fas,F:\Temnocora\Exon\assemble_result\nf,138,135,Thu Jul 02 10:26:41 PDT 2020,0,29 KB,urn:local:.:20i-c44nrnn
Danio_rerio.24.3549666.3549349,0,19593,94,50.9%,Thu Jul 02 10:26:41 PDT 2020,,Danio_rerio.24.3549666.3549349.fas,F:\Temnocora\Exon\assemble_result\nf,210,177,Thu Jul 02 10:26:41 PDT 2020,0,36 KB,urn:local:.:229-c44nrp2
Danio_rerio.25.17701345.17701494,0,14043,94,54.0%,Thu Jul 02 10:26:42 PDT 2020,,Danio_rerio.25.17701345.17701494.fas,F:\Temnocora\Exon\assemble_result\nf,150,132,Thu Jul 02 10:26:42 PDT 2020,0,30 KB,urn:local:.:250-c44nrrd
Danio_rerio.Zv9_NA561.62079.61957,0,11562,94,49.7%,Thu Jul 02 10:26:53 PDT 2020,,Danio_rerio.Zv9_NA561.62079.61957.fas,F:\Temnocora\Exon\assemble_result\nf,123,123,Thu Jul 02 10:26:53 PDT 2020,0,28 KB,urn:local:.:34c-c44nsmc
Danio_rerio.Zv9_scaffold3563.176008.176154,0,13422,94,59.2%,Thu Jul 02 10:26:53 PDT 2020,,Danio_rerio.Zv9_scaffold3563.176008.176154.fas,F:\Temnocora\Exon\assemble_result\nf,144,120,Thu Jul 02 10:26:53 PDT 2020,0,30 KB,urn:local:.:34u-c44nsmt
Gasterosteus_aculeatus.groupI.22775202.22775470,0,24789,94,61.8%,Thu Jul 02 10:26:54 PDT 2020,,Gasterosteus_aculeatus.groupI.22775202.22775470.fas,F:\Temnocora\Exon\assemble_result\nf,264,249,Thu Jul 02 10:26:54 PDT 2020,0,41 KB,urn:local:.:376-c44nsor
Gasterosteus_aculeatus.groupII.11823837.11824061,0,21087,94,58.1%,Thu Jul 02 10:26:56 PDT 2020,,Gasterosteus_aculeatus.groupII.11823837.11824061.fas,F:\Temnocora\Exon\assemble_result\nf,225,201,Thu Jul 02 10:26:56 PDT 2020,0,37 KB,urn:local:.:3bu-c44nst2
Gasterosteus_aculeatus.groupIII.10780739.10780567,0,16020,94,52.1%,Thu Jul 02 10:26:57 PDT 2020,,Gasterosteus_aculeatus.groupIII.10780739.10780567.fas,F:\Temnocora\Exon\assemble_result\nf,171,141,Thu Jul 02 10:26:57 PDT 2020,0,32 KB,urn:local:.:3fi-c44nsw0
Gasterosteus_aculeatus.groupIV.5518753.5518591,0,14874,94,58.1%,Thu Jul 02 10:26:59 PDT 2020,,Gasterosteus_aculeatus.groupIV.5518753.5518591.fas,F:\Temnocora\Exon\assemble_result\nf,159,129,Thu Jul 02 10:26:59 PDT 2020,0,31 KB,urn:local:.:3n6-c44nt2b
Gasterosteus_aculeatus.groupIV.16501775.16501651,0,11538,94,60.9%,Thu Jul 02 10:26:58 PDT 2020,,Gasterosteus_aculeatus.groupIV.16501775.16501651.fas,F:\Temnocora\Exon\assemble_result\nf,123,102,Thu Jul 02 10:26:58 PDT 2020,0,28 KB,urn:local:.:3jr-c44nszj
Gasterosteus_aculeatus.groupIX.19248905.19248691,0,19992,94,64.3%,Thu Jul 02 10:27:00 PDT 2020,,Gasterosteus_aculeatus.groupIX.19248905.19248691.fas,F:\Temnocora\Exon\assemble_result\nf,213,186,Thu Jul 02 10:27:00 PDT 2020,0,36 KB,urn:local:.:3q6-c44nt4z
Gasterosteus_aculeatus.groupV.6334923.6335076,0,14085,94,57.8%,Thu Jul 02 10:27:02 PDT 2020,,Gasterosteus_aculeatus.groupV.6334923.6335076.fas,F:\Temnocora\Exon\assemble_result\nf,150,138,Thu Jul 02 10:27:02 PDT 2020,0,30 KB,urn:local:.:3vi-c44nt9o
Gasterosteus_aculeatus.groupV.8084404.8084630,0,20781,94,56.6%,Thu Jul 02 10:27:02 PDT 2020,,Gasterosteus_aculeatus.groupV.8084404.8084630.fas,F:\Temnocora\Exon\assemble_result\nf,222,180,Thu Jul 02 10:27:02 PDT 2020,0,37 KB,urn:local:.:3vr-c44nt9w
Gasterosteus_aculeatus.groupVI.6211371.6211248,0,11550,94,50.1%,Thu Jul 02 10:27:03 PDT 2020,,Gasterosteus_aculeatus.groupVI.6211371.6211248.fas,F:\Temnocora\Exon\assemble_result\nf,123,114,Thu Jul 02 10:27:03 PDT 2020,0,28 KB,urn:local:.:3yx-c44ntce
Gasterosteus_aculeatus.groupVI.8140418.8140616,0,13800,94,47.4%,Thu Jul 02 10:27:03 PDT 2020,,Gasterosteus_aculeatus.groupVI.8140418.8140616.fas,F:\Temnocora\Exon\assemble_result\nf,147,138,Thu Jul 02 10:27:03 PDT 2020,0,30 KB,urn:local:.:40l-c44ntdr
Gasterosteus_aculeatus.groupVII.17711359.17711534,0,16248,94,59.4%,Thu Jul 02 10:27:04 PDT 2020,,Gasterosteus_aculeatus.groupVII.17711359.17711534.fas,F:\Temnocora\Exon\assemble_result\nf,174,147,Thu Jul 02 10:27:04 PDT 2020,0,33 KB,urn:local:.:430-c44ntfx
Gasterosteus_aculeatus.groupVII.26775751.26775563,0,15273,94,62.9%,Thu Jul 02 10:27:04 PDT 2020,,Gasterosteus_aculeatus.groupVII.26775751.26775563.fas,F:\Temnocora\Exon\assemble_result\nf,171,141,Thu Jul 02 10:27:04 PDT 2020,0,32 KB,urn:local:.:44l-c44nth6
Gasterosteus_aculeatus.groupVIII.7901566.7901734,0,15777,94,61.7%,Thu Jul 02 10:27:06 PDT 2020,,Gasterosteus_aculeatus.groupVIII.7901566.7901734.fas,F:\Temnocora\Exon\assemble_result\nf,168,156,Thu Jul 02 10:27:06 PDT 2020,0,32 KB,urn:local:.:49i-c44ntl5
Gasterosteus_aculeatus.groupVIII.10672020.10671849,0,15648,94,54.4%,Thu Jul 02 10:27:05 PDT 2020,,Gasterosteus_aculeatus.groupVIII.10672020.10671849.fas,F:\Temnocora\Exon\assemble_result\nf,168,141,Thu Jul 02 10:27:05 PDT 2020,0,32 KB,urn:local:.:46i-c44ntiq
Gasterosteus_aculeatus.groupXI.585629.585400,0,21411,94,63.1%,Thu Jul 02 10:27:07 PDT 2020,,Gasterosteus_aculeatus.groupXI.585629.585400.fas,F:\Temnocora\Exon\assemble_result\nf,228,213,Thu Jul 02 10:27:07 PDT 2020,0,38 KB,urn:local:.:4e3-c44ntp5
Gasterosteus_aculeatus.groupXI.14705518.14705144,0,33570,94,60.5%,Thu Jul 02 10:27:07 PDT 2020,,Gasterosteus_aculeatus.groupXI.14705518.14705144.fas,F:\Temnocora\Exon\assemble_result\nf,369,294,Thu Jul 02 10:27:07 PDT 2020,0,50 KB,urn:local:.:4cx-c44nto9
Gasterosteus_aculeatus.groupXIII.12957288.12956978,0,28680,94,60.4%,Thu Jul 02 10:27:10 PDT 2020,,Gasterosteus_aculeatus.groupXIII.12957288.12956978.fas,F:\Temnocora\Exon\assemble_result\nf,306,246,Thu Jul 02 10:27:10 PDT 2020,0,45 KB,urn:local:.:4mx-c44ntw8
Gasterosteus_aculeatus.groupXIV.3896173.3896323,0,13800,94,47.6%,Thu Jul 02 10:27:12 PDT 2020,,Gasterosteus_aculeatus.groupXIV.3896173.3896323.fas,F:\Temnocora\Exon\assemble_result\nf,150,138,Thu Jul 02 10:27:12 PDT 2020,0,30 KB,urn:local:.:4uo-c44nu37
Gasterosteus_aculeatus.groupXIX.1769156.1769016,0,13059,94,45.8%,Thu Jul 02 10:27:14 PDT 2020,,Gasterosteus_aculeatus.groupXIX.1769156.1769016.fas,F:\Temnocora\Exon\assemble_result\nf,141,114,Thu Jul 02 10:27:14 PDT 2020,0,29 KB,urn:local:.:4yu-c44nu6q
Gasterosteus_aculeatus.groupXIX.12976771.12976602,0,15777,94,49.1%,Thu Jul 02 10:27:13 PDT 2020,,Gasterosteus_aculeatus.groupXIX.12976771.12976602.fas,F:\Temnocora\Exon\assemble_result\nf,168,159,Thu Jul 02 10:27:13 PDT 2020,0,32 KB,urn:local:.:4x0-c44nu54
Gasterosteus_aculeatus.groupXIX.14666363.14666585,0,20583,94,55.6%,Thu Jul 02 10:27:13 PDT 2020,,Gasterosteus_aculeatus.groupXIX.14666363.14666585.fas,F:\Temnocora\Exon\assemble_result\nf,219,216,Thu Jul 02 10:27:13 PDT 2020,0,37 KB,urn:local:.:4xl-c44nu5p
Gasterosteus_aculeatus.groupXIX.16683736.16683572,0,15483,94,52.7%,Thu Jul 02 10:27:13 PDT 2020,,Gasterosteus_aculeatus.groupXIX.16683736.16683572.fas,F:\Temnocora\Exon\assemble_result\nf,165,144,Thu Jul 02 10:27:13 PDT 2020,0,32 KB,urn:local:.:4xx-c44nu5z
Gasterosteus_aculeatus.groupXVII.9821566.9821357,0,19740,94,52.1%,Thu Jul 02 10:27:18 PDT 2020,,Gasterosteus_aculeatus.groupXVII.9821566.9821357.fas,F:\Temnocora\Exon\assemble_result\nf,210,210,Thu Jul 02 10:27:18 PDT 2020,0,36 KB,urn:local:.:5f9-c44nuk6
Gasterosteus_aculeatus.groupXVIII.11613606.11613481,0,11841,94,49.3%,Thu Jul 02 10:27:19 PDT 2020,,Gasterosteus_aculeatus.groupXVIII.11613606.11613481.fas,F:\Temnocora\Exon\assemble_result\nf,126,123,Thu Jul 02 10:27:19 PDT 2020,0,28 KB,urn:local:.:5gi-c44nul7
Gasterosteus_aculeatus.groupXVIII.14058466.14058282,0,14058,94,61.8%,Thu Jul 02 10:27:19 PDT 2020,,Gasterosteus_aculeatus.groupXVIII.14058466.14058282.fas,F:\Temnocora\Exon\assemble_result\nf,171,138,Thu Jul 02 10:27:19 PDT 2020,0,30 KB,urn:local:.:5hi-c44num0
Gasterosteus_aculeatus.groupXX.4988515.4988666,0,14064,94,55.9%,Thu Jul 02 10:27:21 PDT 2020,,Gasterosteus_aculeatus.groupXX.4988515.4988666.fas,F:\Temnocora\Exon\assemble_result\nf,150,126,Thu Jul 02 10:27:21 PDT 2020,0,30 KB,urn:local:.:5mr-c44nuqn
Gasterosteus_aculeatus.groupXX.10725140.10724986,0,14370,94,50.0%,Thu Jul 02 10:27:20 PDT 2020,,Gasterosteus_aculeatus.groupXX.10725140.10724986.fas,F:\Temnocora\Exon\assemble_result\nf,153,144,Thu Jul 02 10:27:20 PDT 2020,0,31 KB,urn:local:.:5ju-c44nuo0
Gasterosteus_aculeatus.groupXXI.2067209.2067348,0,12948,94,47.8%,Thu Jul 02 10:27:21 PDT 2020,,Gasterosteus_aculeatus.groupXXI.2067209.2067348.fas,F:\Temnocora\Exon\assemble_result\nf,138,126,Thu Jul 02 10:27:21 PDT 2020,0,29 KB,urn:local:.:5o9-c44nuru
Gasterosteus_aculeatus.groupXXI.2129585.2129361,0,21123,94,54.7%,Thu Jul 02 10:27:21 PDT 2020,,Gasterosteus_aculeatus.groupXXI.2129585.2129361.fas,F:\Temnocora\Exon\assemble_result\nf,225,204,Thu Jul 02 10:27:21 PDT 2020,0,37 KB,urn:local:.:5of-c44nus0
Gasterosteus_aculeatus.scaffold_27.1192636.1192509,0,11817,94,44.7%,Thu Jul 02 10:27:23 PDT 2020,,Gasterosteus_aculeatus.scaffold_27.1192636.1192509.fas,F:\Temnocora\Exon\assemble_result\nf,126,111,Thu Jul 02 10:27:23 PDT 2020,0,28 KB,urn:local:.:5t3-c44nuvw
Gasterosteus_aculeatus.scaffold_27.3059659.3059854,0,18288,94,53.8%,Thu Jul 02 10:27:23 PDT 2020,,Gasterosteus_aculeatus.scaffold_27.3059659.3059854.fas,F:\Temnocora\Exon\assemble_result\nf,195,171,Thu Jul 02 10:27:23 PDT 2020,0,35 KB,urn:local:.:5to-c44nuwd
Oryzias_latipes.1.2328602.2328440,0,14937,94,50.4%,Thu Jul 02 10:27:25 PDT 2020,,Oryzias_latipes.1.2328602.2328440.fas,F:\Temnocora\Exon\assemble_result\nf,159,150,Thu Jul 02 10:27:25 PDT 2020,0,31 KB,urn:local:.:5yr-c44nv11
Oryzias_latipes.3.18526847.18526999,0,13578,94,52.2%,Thu Jul 02 10:27:36 PDT 2020,,Oryzias_latipes.3.18526847.18526999.fas,F:\Temnocora\Exon\assemble_result\nf,150,135,Thu Jul 02 10:27:36 PDT 2020,0,30 KB,urn:local:.:726-c44nvxt
Oryzias_latipes.5.11628455.11628186,0,24438,94,54.4%,Thu Jul 02 10:27:38 PDT 2020,,Oryzias_latipes.5.11628455.11628186.fas,F:\Temnocora\Exon\assemble_result\nf,264,213,Thu Jul 02 10:27:38 PDT 2020,0,41 KB,urn:local:.:77r-c44nw2m
Oryzias_latipes.5.25926786.25927151,0,28707,94,60.5%,Thu Jul 02 10:27:38 PDT 2020,,Oryzias_latipes.5.25926786.25927151.fas,F:\Temnocora\Exon\assemble_result\nf,306,279,Thu Jul 02 10:27:38 PDT 2020,0,45 KB,urn:local:.:793-c44nw3o
Oryzias_latipes.7.394141.394394,0,18891,94,64.6%,Thu Jul 02 10:27:41 PDT 2020,,Oryzias_latipes.7.394141.394394.fas,F:\Temnocora\Exon\assemble_result\nf,201,198,Thu Jul 02 10:27:41 PDT 2020,0,35 KB,urn:local:.:7gu-c44nwat
Oryzias_latipes.7.8210334.8210162,0,15792,94,55.1%,Thu Jul 02 10:27:41 PDT 2020,,Oryzias_latipes.7.8210334.8210162.fas,F:\Temnocora\Exon\assemble_result\nf,171,162,Thu Jul 02 10:27:41 PDT 2020,0,32 KB,urn:local:.:7i6-c44nwbx
Oryzias_latipes.7.12438311.12438126,0,15357,94,54.6%,Thu Jul 02 10:27:41 PDT 2020,,Oryzias_latipes.7.12438311.12438126.fas,F:\Temnocora\Exon\assemble_result\nf,174,156,Thu Jul 02 10:27:41 PDT 2020,0,32 KB,urn:local:.:7fc-c44nw9o
Oryzias_latipes.9.9039709.9039257,0,42378,94,60.6%,Thu Jul 02 10:27:43 PDT 2020,,Oryzias_latipes.9.9039709.9039257.fas,F:\Temnocora\Exon\assemble_result\nf,462,366,Thu Jul 02 10:27:43 PDT 2020,0,58 KB,urn:local:.:7nx-c44nwgj
Oryzias_latipes.9.31852384.31852586,0,18852,94,63.1%,Thu Jul 02 10:27:43 PDT 2020,,Oryzias_latipes.9.31852384.31852586.fas,F:\Temnocora\Exon\assemble_result\nf,201,177,Thu Jul 02 10:27:43 PDT 2020,0,35 KB,urn:local:.:7n9-c44nwg0
Oryzias_latipes.10.2013268.2013119,0,12633,94,57.5%,Thu Jul 02 10:27:25 PDT 2020,,Oryzias_latipes.10.2013268.2013119.fas,F:\Temnocora\Exon\assemble_result\nf,138,111,Thu Jul 02 10:27:25 PDT 2020,0,29 KB,urn:local:.:613-c44nv2x
Oryzias_latipes.11.21990218.21990355,0,12915,94,50.9%,Thu Jul 02 10:27:26 PDT 2020,,Oryzias_latipes.11.21990218.21990355.fas,F:\Temnocora\Exon\assemble_result\nf,138,111,Thu Jul 02 10:27:26 PDT 2020,0,29 KB,urn:local:.:62o-c44nv46
Oryzias_latipes.12.9727776.9727941,0,15465,94,54.7%,Thu Jul 02 10:27:27 PDT 2020,,Oryzias_latipes.12.9727776.9727941.fas,F:\Temnocora\Exon\assemble_result\nf,165,150,Thu Jul 02 10:27:27 PDT 2020,0,32 KB,urn:local:.:65u-c44nv6v
Oryzias_latipes.13.509714.509863,0,13734,94,55.5%,Thu Jul 02 10:27:27 PDT 2020,,Oryzias_latipes.13.509714.509863.fas,F:\Temnocora\Exon\assemble_result\nf,147,120,Thu Jul 02 10:27:27 PDT 2020,0,30 KB,urn:local:.:68c-c44nv8w
Oryzias_latipes.16.6252990.6253995,0,31029,94,54.4%,Thu Jul 02 10:27:29 PDT 2020,,Oryzias_latipes.16.6252990.6253995.fas,F:\Temnocora\Exon\assemble_result\nf,333,273,Thu Jul 02 10:27:29 PDT 2020,0,47 KB,urn:local:.:6fl-c44nvew
Oryzias_latipes.16.13676353.13676225,0,11697,94,45.0%,Thu Jul 02 10:27:29 PDT 2020,,Oryzias_latipes.16.13676353.13676225.fas,F:\Temnocora\Exon\assemble_result\nf,126,105,Thu Jul 02 10:27:29 PDT 2020,0,28 KB,urn:local:.:6e0-c44nvdk
Oryzias_latipes.16.19936891.19936335,0,51225,94,54.8%,Thu Jul 02 10:27:29 PDT 2020,,Oryzias_latipes.16.19936891.19936335.fas,F:\Temnocora\Exon\assemble_result\nf,552,444,Thu Jul 02 10:27:29 PDT 2020,0,67 KB,urn:local:.:6eu-c44nvea
Oryzias_latipes.17.28293202.28293015,0,17466,94,61.0%,Thu Jul 02 10:27:30 PDT 2020,,Oryzias_latipes.17.28293202.28293015.fas,F:\Temnocora\Exon\assemble_result\nf,186,168,Thu Jul 02 10:27:30 PDT 2020,0,34 KB,urn:local:.:6h9-c44nvg8
Oryzias_latipes.20.17308022.17307696,0,30207,94,54.0%,Thu Jul 02 10:27:32 PDT 2020,,Oryzias_latipes.20.17308022.17307696.fas,F:\Temnocora\Exon\assemble_result\nf,324,261,Thu Jul 02 10:27:32 PDT 2020,0,46 KB,urn:local:.:6n3-c44nvl2
Oryzias_latipes.21.23802395.23802587,0,17145,94,46.2%,Thu Jul 02 10:27:33 PDT 2020,,Oryzias_latipes.21.23802395.23802587.fas,F:\Temnocora\Exon\assemble_result\nf,186,168,Thu Jul 02 10:27:33 PDT 2020,0,33 KB,urn:local:.:6q6-c44nvnl
Oryzias_latipes.21.24592238.24591830,0,38130,94,47.5%,Thu Jul 02 10:27:33 PDT 2020,,Oryzias_latipes.21.24592238.24591830.fas,F:\Temnocora\Exon\assemble_result\nf,408,330,Thu Jul 02 10:27:33 PDT 2020,0,54 KB,urn:local:.:6qi-c44nvnv
Oryzias_latipes.22.6213269.6213540,0,24954,94,48.8%,Thu Jul 02 10:27:34 PDT 2020,,Oryzias_latipes.22.6213269.6213540.fas,F:\Temnocora\Exon\assemble_result\nf,270,216,Thu Jul 02 10:27:34 PDT 2020,0,41 KB,urn:local:.:6vc-c44nvrw
Oryzias_latipes.22.9726204.9726039,0,15396,94,54.6%,Thu Jul 02 10:27:35 PDT 2020,,Oryzias_latipes.22.9726204.9726039.fas,F:\Temnocora\Exon\assemble_result\nf,165,135,Thu Jul 02 10:27:35 PDT 2020,0,32 KB,urn:local:.:6wc-c44nvsz
Oryzias_latipes.23.14552065.14552188,0,11262,94,59.7%,Thu Jul 02 10:27:35 PDT 2020,,Oryzias_latipes.23.14552065.14552188.fas,F:\Temnocora\Exon\assemble_result\nf,120,105,Thu Jul 02 10:27:35 PDT 2020,0,28 KB,urn:local:.:6wr-c44nvtc
Oryzias_latipes.24.5835190.5835471,0,26199,94,57.8%,Thu Jul 02 10:27:36 PDT 2020,,Oryzias_latipes.24.5835190.5835471.fas,F:\Temnocora\Exon\assemble_result\nf,285,237,Thu Jul 02 10:27:36 PDT 2020,0,42 KB,urn:local:.:706-c44nvw3
Oryzias_latipes.scaffold1092.40082.40322,0,22158,94,65.2%,Thu Jul 02 10:27:43 PDT 2020,,Oryzias_latipes.scaffold1092.40082.40322.fas,F:\Temnocora\Exon\assemble_result\nf,237,210,Thu Jul 02 10:27:43 PDT 2020,0,38 KB,urn:local:.:7o9-c44nwgs
Tetraodon_nigroviridis.1.5849886.5849663,0,20562,94,59.4%,Thu Jul 02 10:27:46 PDT 2020,,Tetraodon_nigroviridis.1.5849886.5849663.fas,F:\Temnocora\Exon\assemble_result\nf,219,201,Thu Jul 02 10:27:46 PDT 2020,0,37 KB,urn:local:.:7xi-c44nwol
Tetraodon_nigroviridis.1.15198246.15198378,0,11523,94,49.5%,Thu Jul 02 10:27:45 PDT 2020,,Tetraodon_nigroviridis.1.15198246.15198378.fas,F:\Temnocora\Exon\assemble_result\nf,126,108,Thu Jul 02 10:27:45 PDT 2020,0,28 KB,urn:local:.:7uu-c44nwm3
Tetraodon_nigroviridis.1.15583510.15583295,0,20022,94,60.3%,Thu Jul 02 10:27:45 PDT 2020,,Tetraodon_nigroviridis.1.15583510.15583295.fas,F:\Temnocora\Exon\assemble_result\nf,213,213,Thu Jul 02 10:27:45 PDT 2020,0,36 KB,urn:local:.:7v9-c44nwmg
Tetraodon_nigroviridis.1.15793367.15793639,0,24954,94,54.2%,Thu Jul 02 10:27:45 PDT 2020,,Tetraodon_nigroviridis.1.15793367.15793639.fas,F:\Temnocora\Exon\assemble_result\nf,267,222,Thu Jul 02 10:27:45 PDT 2020,0,41 KB,urn:local:.:7vf-c44nwmm
Tetraodon_nigroviridis.2.9862405.9862088,0,28281,94,62.0%,Thu Jul 02 10:27:57 PDT 2020,,Tetraodon_nigroviridis.2.9862405.9862088.fas,F:\Temnocora\Exon\assemble_result\nf,312,252,Thu Jul 02 10:27:57 PDT 2020,0,44 KB,urn:local:.:8x3-c44nxil
